"DateTime","USDT","Price"
"2022-03-03 00:00:00",0.11465926518122968,42965.82
"2022-03-04 00:00:00",0.1288575005678325,40571.1
"2022-03-05 00:00:00",0.11024254335021787,39124.7
"2022-03-06 00:00:00",0.03461517873324736,38910.29
"2022-03-07 00:00:00",0.02108833112724939,38364.07
"2022-03-08 00:00:00",0.03730938782537598,38633.38
"2022-03-09 00:00:00",0.07077024305892064,40621.96
"2022-03-10 00:00:00",0.06814012117810171,40448.5
"2022-03-11 00:00:00",0.08668081423657432,39241.59
"2022-03-12 00:00:00",0.02708385336743636,39055.27
"2022-03-13 00:00:00",-0.014774493530097911,38443.99
"2022-03-14 00:00:00",0.013238519122132754,38684.71
"2022-03-15 00:00:00",0.012102365725687176,39061.83
"2022-03-16 00:00:00",0.022256646878778784,40285.89
"2022-03-17 00:00:00",0.08252905906427091,41011.22
"2022-03-18 00:00:00",0.07003995176188062,41240.52
"2022-03-19 00:00:00",-0.02305294288423774,41958.58
"2022-03-20 00:00:00",-0.009836397322692179,41638.28
"2022-03-21 00:00:00",-0.009629522484765762,41032.8
"2022-03-22 00:00:00",-0.0056551361933433585,42105.65
"2022-03-23 00:00:00",0.030358372372129662,42414.07
"2022-03-24 00:00:00",-0.04743891630348671,43442.19
"2022-03-25 00:00:00",0.02215854594357231,44370.88
"2022-03-26 00:00:00",-0.1165807761028441,44459.67
"2022-03-27 00:00:00",-0.21314520664883507,45673.01
"2022-03-28 00:00:00",-0.13238133365858876,47438.84
"2022-03-29 00:00:00",-0.056900506988068776,47536.77
"2022-03-30 00:00:00",-0.09355818891808845,47148.8
"2022-03-31 00:00:00",0.0013324177096900713,46410.14
"2022-04-01 00:00:00",-0.05777689620779485,45491.43
"2022-04-02 00:00:00",-0.02391419933008659,46432
"2022-04-03 00:00:00",0.031158869533602074,46499.09
"2022-04-04 00:00:00",-0.013469735773545738,46014.87
"2022-04-05 00:00:00",0.08275737812638591,46285.25
"2022-04-06 00:00:00",0.1476751020942312,44324.04
"2022-04-07 00:00:00",0.14710244730165534,43330.58
"2022-04-08 00:00:00",0.09124761212119513,43052.91
"2022-04-09 00:00:00",0.16490457589989213,42474.54
"2022-04-10 00:00:00",0.2134683216471652,42682.04
"2022-04-11 00:00:00",0.1510682644469996,40826.13
"2022-04-12 00:00:00",0.24748278914371666,39970.4
"2022-04-13 00:00:00",0.1882837541169313,40564.96
"2022-04-14 00:00:00",0.1169111272491381,40545.35
"2022-04-15 00:00:00",0.07507363796278302,40289.98
"2022-04-16 00:00:00",0.058377341561649865,40358.55
"2022-04-17 00:00:00",-0.004113384342802523,40083.27
"2022-04-18 00:00:00",0.07366853372874257,39832.8
"2022-04-19 00:00:00",0.10580670852192323,41172.03
"2022-04-20 00:00:00",0.09695241138651935,41563.57
"2022-04-21 00:00:00",0.04486060896785608,41430.62
"2022-04-22 00:00:00",0.019110600402689984,39992.48
"2022-04-23 00:00:00",0.014053875572366262,39647.1
"2022-04-24 00:00:00",0.02357989465108677,39493.87
"2022-04-25 00:00:00",0.10500267156788608,39412.75
"2022-04-26 00:00:00",0.09716833091473315,39262.22
"2022-04-27 00:00:00",0.14016154944873252,38683.11
"2022-04-28 00:00:00",0.16681381211342416,39639.3
"2022-04-29 00:00:00",0.16083762133399446,39050.88
"2022-04-30 00:00:00",0.06589424536498556,38197.89
"2022-05-01 00:00:00",0.18980762697503079,38064.88
"2022-05-02 00:00:00",0.1645025981536627,38606.63
"2022-05-03 00:00:00",0.1711756976933662,38081.87
"2022-05-04 00:00:00",0.3384206306110274,38835.09
"2022-05-05 00:00:00",0.17662930839813396,37723.96
"2022-05-06 00:00:00",0.07771577878862292,35986.44
"2022-05-07 00:00:00",0.11950889655415274,35483.04
"2022-05-08 00:00:00",-0.033613427411163264,34617.76
"2022-05-09 00:00:00",-0.36179423473127537,32148.84
"2022-05-10 00:00:00",-0.34421657166891073,31230.8
"2022-05-11 00:00:00",-0.3106846444338503,30111.73
"2022-05-12 00:00:00",-0.09403031254245756,27960.64
"2022-05-13 00:00:00",-0.04259525180031486,29832.21
"2022-05-14 00:00:00",-0.03768679349613752,29431.59
"2022-05-15 00:00:00",0.06490917023678701,30434.63
"2022-05-16 00:00:00",0.07762874384333769,30200.32
"2022-05-17 00:00:00",0.09840691558620773,30089.62
"2022-05-18 00:00:00",0.061590484309742725,29641.93
"2022-05-19 00:00:00",0.14661310598155586,29579.09
"2022-05-20 00:00:00",0.11313715422451598,29711.88
"2022-05-21 00:00:00",0.08410440237438196,29268.72
"2022-05-22 00:00:00",0.10507235225199893,29836.94
"2022-05-23 00:00:00",0.06495233270344407,29748.06
"2022-05-24 00:00:00",0.0972194667876779,29215.02
"2022-05-25 00:00:00",0.15957932054892784,29755.3
"2022-05-26 00:00:00",0.11637172774428756,28954.66
"2022-05-27 00:00:00",0.1254757394597298,28805.54
"2022-05-28 00:00:00",0.1746309192437982,28869.72
"2022-05-29 00:00:00",0.15589441978194268,29184.44
"2022-05-30 00:00:00",0.13676593905788878,30724.57
"2022-05-31 00:00:00",0.18223098257511208,31785.17
"2022-06-01 00:00:00",0.1803261193119408,30640.27
"2022-06-02 00:00:00",0.1736982468825094,30110.67
"2022-06-03 00:00:00",0.3346315072337543,29963.04
"2022-06-04 00:00:00",0.23174654348507087,29710.11
"2022-06-05 00:00:00",0.28839476393333674,29834.14
"2022-06-06 00:00:00",0.3520246786044421,30808.25
"2022-06-07 00:00:00",0.31915130526423047,30380.72
"2022-06-08 00:00:00",0.05664961648581905,30572.56
"2022-06-09 00:00:00",0.032284039283637184,30301.17
"2022-06-10 00:00:00",0.01726507696457769,29588.41
"2022-06-11 00:00:00",-0.22969766993482824,28759.78
"2022-06-12 00:00:00",-0.36615503406331673,27545
"2022-06-13 00:00:00",-0.6686848108189936,24423.88
"2022-06-14 00:00:00",-0.3850872819692464,22025.96
"2022-06-15 00:00:00",-0.27397484363481545,21413.87
"2022-06-16 00:00:00",-0.402199464679705,21585.17
"2022-06-17 00:00:00",-0.34630977397996643,20775.87
"2022-06-18 00:00:00",-0.30849799920533066,19161.72
"2022-06-19 00:00:00",-0.07785990812905938,19356.43
"2022-06-20 00:00:00",-0.02953635909604644,20316.17
"2022-06-21 00:00:00",-0.03185585868652365,21016.87
"2022-06-22 00:00:00",-0.06639813067029725,20309.45
"2022-06-23 00:00:00",0.005105919265168068,20533.01
"2022-06-24 00:00:00",0.01608255507710749,21123.17
"2022-06-25 00:00:00",0.046433951388874004,21244.56
"2022-06-26 00:00:00",-0.0017472839628398643,21412.33
"2022-06-27 00:00:00",0.004335428886703812,21029.37
"2022-06-28 00:00:00",-0.006984448572254889,20681.84
"2022-06-29 00:00:00",0.059729872965026784,20123.78
"2022-06-30 00:00:00",0.12100564550828898,19380.91
"2022-07-01 00:00:00",0.05443712616913867,19884.89
"2022-07-02 00:00:00",0.09865909039958179,19192.35
"2022-07-03 00:00:00",0.11123382568162048,19192.69
"2022-07-04 00:00:00",0.1656385765648001,19674.89
"2022-07-05 00:00:00",0.20007408672753346,20004.92
"2022-07-06 00:00:00",0.29180579391729145,20193.96
"2022-07-07 00:00:00",0.4097890699464279,21041.42
"2022-07-08 00:00:00",0.4380480774720003,21780.18
"2022-07-09 00:00:00",0.5053424768636551,21635.88
"2022-07-10 00:00:00",0.5603070811819622,21131.18
"2022-07-11 00:00:00",0.552007294071748,20362.04
"2022-07-12 00:00:00",0.5807225380414015,19633.39
"2022-07-13 00:00:00",0.3718121177382403,19596.97
"2022-07-14 00:00:00",0.41189575135666895,20244.79
"2022-07-15 00:00:00",0.4236421504368074,20779.3
"2022-07-16 00:00:00",0.2649799382183048,21027.89
"2022-07-17 00:00:00",0.2810368901491779,21205.66
"2022-07-18 00:00:00",0.12400872808936235,21754.9
"2022-07-19 00:00:00",-0.07381676143933207,22689.55
"2022-07-20 00:00:00",0.026363615677949963,23599.64
"2022-07-21 00:00:00",0.00024051666935808185,22884.16
"2022-07-22 00:00:00",0.08669939070334318,23131.35
"2022-07-23 00:00:00",0.08669712544748706,22475.68
"2022-07-24 00:00:00",0.10195262985197721,22641.41
"2022-07-25 00:00:00",0.13711779040835645,21964.6
"2022-07-26 00:00:00",0.12505011476948028,21037.41
"2022-07-27 00:00:00",0.08039542565977795,22075.79
"2022-07-28 00:00:00",0.05584736880935672,23398.17
"2022-07-29 00:00:00",0.09971380276378838,23930.33
"2022-07-30 00:00:00",0.12200910521995205,24070.29
"2022-07-31 00:00:00",0.2346746057547949,23715.15
"2022-08-01 00:00:00",0.2547528252760585,23185.62
"2022-08-02 00:00:00",0.27886610085393193,23060.23
"2022-08-03 00:00:00",0.26144270363302696,23155.69
"2022-08-04 00:00:00",0.27064131438282857,22823.58
"2022-08-05 00:00:00",0.23901457983864952,23032.31
"2022-08-06 00:00:00",0.23454945281013634,23136.75
"2022-08-07 00:00:00",0.2408880363130494,23127.2
"2022-08-08 00:00:00",0.2260435275323486,23703.51
"2022-08-09 00:00:00",0.2708784156691998,23402.37
"2022-08-10 00:00:00",0.276434775836266,23445.67
"2022-08-11 00:00:00",0.3970859551290706,24381.31
"2022-08-12 00:00:00",0.29446286563069485,24034.3
"2022-08-13 00:00:00",0.28282447844046743,24599.18
"2022-08-14 00:00:00",0.34654897452184447,24586.5
"2022-08-15 00:00:00",0.2802199733759682,24493.29
"2022-08-16 00:00:00",0.3564575832948863,23960.16
"2022-08-17 00:00:00",0.23264225579810444,23813.58
"2022-08-18 00:00:00",0.19860877827494394,23355.39
"2022-08-19 00:00:00",-0.019331174651192776,22002.01
"2022-08-20 00:00:00",-0.04338512322344184,21066.98
"2022-08-21 00:00:00",-0.000887044063296391,21409.33
"2022-08-22 00:00:00",0.0882319616810807,21216.59
"2022-08-23 00:00:00",0.1599502834949421,21286.04
"2022-08-24 00:00:00",0.217586648259317,21516.89
"2022-08-25 00:00:00",0.203047795007434,21563.09
"2022-08-26 00:00:00",0.042598717934379374,20989.32
"2022-08-27 00:00:00",0.08353956542199027,20095.93
"2022-08-28 00:00:00",-0.008094802006981873,19841.64
"2022-08-29 00:00:00",0.09650335063466242,19981.85
"2022-08-30 00:00:00",0.051652735835781796,20061.34
"2022-08-31 00:00:00",0.04913022926984091,20143.92
"2022-09-01 00:00:00",0.07923900644059996,19887.78
